Municipality,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo)
tokologo,0.043241885116158923,0.03389934236471519,0.00037620835203975537,0.0015033494625358384,0.0,0.0063913792413956404,0.1439679862093717,1.7313958603302682,13.16260439205174,0.12685092939148115,0.0,0.0007517328516230253,0.03416548919310292,0.0,0.0,0.0,0.0,0.0,0.19070404179540654,0.22546345508747084,0.03203223105109365,0.0007497742398254383,0.7507891813004787,4.4756378367932195,0.00901113699126011,0.03224301308992662,0.0007531675291992093,0.23985627727030764,0.07419789184546619,0.012797999024803226,0.0007534853886017503,0.0,0.007925512081492279,0.5994611870983463,0.0,0.0,0.00754233128817784,0.027079248639638284,0.004888420574337746,0.0,0.0,4.52011312873774,0.0,0.0,1.210925450942651,0.0037415868430084537,0.0,0.27694388255428903,5.406462813331429,0.0018787237713568355,0.0033838439557444,0.013513276910032273,0.04623214234062485,0.004879532353532472,0.0,0.0007510343950096407,0.00413522590558782,0.0,0.05411835791796184,0.0,0.0,0.0015010687857450777,0.004512349861218817,0.0011221224824042135,0.007513902673861184,0.0,0.0030007508311006704,0.0,0.0003747550344279946,0.0018791891366656283,0.0,0.004126995906061349,0.04511733991526703
tsantsabane,0.013694930934090062,0.0032787456952894966,0.0,0.000769599039565553,0.0,0.007324113345885145,0.00019285467791142446,0.030651915890869942,0.022896182273972367,0.0005768142860567958,0.0,0.0023137501432848933,0.0,0.0,0.0,0.0,0.0,0.0,0.09358019556592023,0.06990470663917916,0.0025103331717378154,0.0003845992785328625,0.04074824766120022,0.10544496382738856,0.01288160721306827,0.0021161245562915133,0.0,0.0,0.0,0.02485985616316919,0.0,0.0,0.8049431985130858,7.831846117419009,0.0,0.0,0.06777526549101427,0.2567981067183437,0.0,0.013114443670156637,0.0,6.53108804211704,0.0,0.0,0.016781064347987887,0.0009650615538591889,0.6015147146203421,0.0021165205813496726,11.737532815231777,0.03598451548137029,0.0030846071597925573,0.008480955909788295,0.037782673492824194,0.0009640679449398133,0.0005783847168105846,0.0015422376880128222,0.013881376710580654,0.0,0.08540903343853311,0.0007666924274797945,0.0,0.0,0.0,0.0,1.7123453600775074,0.0,0.0,0.0,0.0003850194874739229,0.001927078065633892,0.00038505520694025555,0.0017314625707838542,0.019820178772674234
tswaing,0.3337978783017754,0.0199674814829208,0.0018137852910028395,0.00787210218667456,0.0,0.013315544016614986,0.024211663862137384,1.0906758658725786,11.11882461952191,0.500411625725505,0.0,0.0036325985758384983,0.015130983502014526,0.0,0.0,0.0,0.0,0.0,2.006009715077809,0.041769700128541275,0.025365282682395907,0.0,0.31972500509776713,2.562625896660025,0.0,0.12778442136652585,0.008476687165729144,0.07445194265447415,0.1664523903675472,0.02360496043724418,0.0,0.0,0.0,0.01936349717794698,0.0,0.0,0.0,0.03813058149595808,0.0,0.0018173428787131324,0.0,14.36511755897353,0.0,0.0,0.6985785592636683,0.05263857666670293,0.005436846444162245,0.3080398076585779,3.1508697857957744,0.007256100928118808,0.07202760603219391,0.3111082941104854,0.6025691401042469,0.10213243781453543,0.0,0.0018155081204142968,0.018772018037375653,0.0006048317451496896,0.07441209483557873,0.0,0.0,0.0030247475205176988,0.03628606563100808,0.004230628454131548,0.00181240342830693,0.7424253632791573,0.0012110726196944807,0.0,0.009079025023899078,0.010902238896445692,0.003632624757691072,0.039932974197320614,0.188820363017049
tswelopele,0.27273784041513516,0.005390309502557012,0.0021549495383143694,0.002686280785977568,0.0,0.01344622548118712,1.1447231448890702,2.969686533528362,5.808537256401669,0.2642913461545161,0.0,0.004293128318112631,0.042445038994186175,0.0,0.0,0.0,0.0,0.0,1.0191453048295955,0.09432823564194454,0.002691554894506508,0.0005385969357516961,0.5464977625175671,3.031684790799412,0.0021479678634533277,0.06228897204215906,0.001078209888199247,0.4235120420706498,0.04949180319955921,0.016671289571834644,0.0,0.0,0.0,0.11518783458156741,0.0,0.0,0.0,0.0032291217857162487,0.0,0.0,0.0,10.984237803460582,0.0,0.0,1.2407047244717324,0.07736382783406195,0.0,0.30398137224138505,4.250440823971308,0.003227479937390248,0.012898654779722548,0.01937554166457774,0.09534084856453977,0.00807771703184004,0.0,0.0,0.005393426338486931,0.0,0.09899274410742177,0.0,0.0,0.001618241059319246,0.010788346640289192,0.0,0.006998806883508889,0.0,0.005388883742513357,0.0005392406971502958,0.0032217062682173957,0.013997423065997286,0.0005369480825560281,0.006993485914808257,0.08019303617588266
ubuhlebezwe,0.27037242154344504,0.0,0.0,0.0061840016550671105,0.0,0.028894681950660205,1.1846280926480068,0.5056948162174559,1.9708949975608832,10.143288397046526,0.14872253121628456,10.93911316451866,0.2002526611707363,0.0,0.0,3.1838470814620994,0.02684666134321371,0.016507507734375437,11.615975380404333,0.0,0.03300191787190978,0.010317076328402583,0.024778356743150067,3.5067504822664364,0.0,2.812870764246819,0.12171158146370593,0.1774669684462227,0.4972745267902681,0.033048064750306964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018573013197944153,0.0,0.0,0.0,16.10324280542423,0.0,0.0,0.0,0.008249814380199779,0.07216630507263364,0.10115673757301985,0.17750084811771208,0.05573725017145192,2.241404106220147,0.047495764378045854,4.467461251231574,2.227201795841506,0.0061954460955529825,0.0,0.028878265532618533,0.0041219063129444835,0.02683227121682084,0.0,0.0,0.0,0.0,0.0,0.0,2.9644436905145293,2.3441082135133673,0.0,0.0,0.010314494335711025,0.004125842810259781,0.2537399596648854,0.6377222651256255
ubuntu,0.20528519392826114,0.0015043270844916168,0.0001670196342239597,0.003174704139896833,0.0,0.0023379936559291725,0.021216957697677962,0.032735649825297204,0.14008102881592427,0.003005481546827948,0.0,0.0018375925269351707,0.033153584724203954,0.0,0.0,0.0,0.0,0.0,0.060669068279015026,0.009180791479110616,0.38544927787277544,0.0030016751151798766,0.048395825988650935,0.2275909776960117,0.14689624292546385,0.003177504179608165,0.0038456441348503167,0.018199484855105478,0.10828874232481975,0.0036787937129344663,0.0,0.0,7.915139395901112,0.6540564634530106,0.0,0.0,0.0,0.010671965021461706,0.0,0.0,0.0,19.3519889883016,0.0,0.0,0.011016786723287238,0.0015036337913404837,0.26270866043157287,0.004513045657639604,1.225265627339667,1.2299939664792552,0.0038413362807121904,0.003173927801211208,0.015865564958864344,0.0005011454429946905,0.0006678707350451915,0.0,0.003339670612022282,0.0,0.033363389310635275,0.0,0.0,0.0,0.0,0.0,0.30161471758953684,0.0,0.0,0.00016701643505291093,0.0,0.003339753124305195,0.0,0.0023361668288199473,0.019361939257203444
ulundi,0.04102115582833885,0.0010798732043326392,0.0,0.3619424894178726,0.0,0.029168392577473837,0.0,0.015090553237500016,0.310723725876006,1.9764187240035942,0.09713127751565806,2.455963683483764,0.007567353014149533,0.0,0.0,0.0,0.0,0.0,19.367384252066913,0.008647086870884864,1.7220070601515722,0.14256612352111353,0.2419006494058355,4.687002242508403,0.0,2.169328442346147,0.05292183696743859,0.020538026260481148,0.23119584494706716,0.027015430604768603,0.0,0.0,0.0,0.0032414254471555396,0.0,0.0,0.033495942278594835,0.015129883039794026,0.0,0.0,0.0,17.162842074960036,0.0,0.0,0.0,0.19772740277032388,0.23109084609750577,0.0075729063546895944,1.6894480769160793,0.5001170451345092,1.426651326538979,0.10581573843729934,3.4354999023914545,0.7003318824267047,0.0010809303040854592,0.0,0.005404268285231706,0.002158862445057365,0.20197064544855228,0.0,0.0,0.0,0.0,0.0,0.0,5.07226436633176,0.5679785185900406,0.005402898722809125,0.0,0.005404581002629392,0.0021610391051160474,0.36069460639766576,0.7536747688929042
umdoni,0.06613911582451405,0.0034785394924454014,0.0,0.10085982428025836,0.0,0.13226620307576778,0.03828613032640125,0.0,0.017400985733566417,3.40401186046497,3.428182551817491,14.358203755756385,0.08361437995220417,0.0,0.0,12.369843370120279,0.0,0.2159225730059658,4.547603177910684,0.0,0.0,0.052190103865384065,0.03476569871726681,4.819074524649735,0.0,8.04893816911604,0.20865604016406272,0.04175271885243404,0.2366032835885339,0.0034805792062811134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01740399271136786,0.0,0.0,0.03832976982957909,5.534133193991882,0.0,0.0,0.0,0.06260237267399656,0.06260059510153743,0.03827655364277178,0.08001356523798217,0.06613640064216433,1.9097412121165165,0.03824207587140163,5.585343260302324,3.59587178135261,0.0,0.0,0.027827632763919002,0.003475998127648128,0.08351478761116625,0.0,0.010438612111044682,0.0,0.0313153264336396,0.017397474389320204,0.0,1.8676357065567402,0.4593851409037275,0.0,0.0,0.059199636487886585,0.006958989754563305,0.2712381646069175,0.8727866324735406
umfolozi,0.13455694676909585,0.05653711564141456,0.0,0.010759324207742978,0.008085048655044554,0.01347486739565646,0.0,0.0,0.0,2.3290081260704962,0.8593530181065223,3.14716634289866,0.08878781796400093,0.0,0.0,0.8099496985444543,0.018833758861130877,1.2603013702706696,10.280550990360139,0.00537924427490734,0.013451685965408912,0.0,0.10762995072412074,0.7911279293043758,0.0,1.6307328848989504,0.12915304087952287,0.1776001971277728,1.5234823073275854,0.07814901351602035,0.0,0.0,0.0,0.0,0.0,0.0,0.04581265503887773,0.8911930038122028,0.0,0.02156252467568167,0.49024287032495933,7.93807309741407,0.0,0.0,0.02151871545760112,0.008070787853458588,0.02151483112105069,0.11586931248122631,2.4131542810111153,0.14536560078585464,1.6124388185008662,0.8288466348795352,5.482495897816807,4.183890574195929,0.0,0.0,0.0026918664986169284,0.005383596728649201,0.09151388555061242,0.0,0.0,0.0,0.0,0.005390642716823715,0.0,3.9422390649463828,3.199682562492659,0.0,0.0,0.0215482678155223,0.0,0.12914975969324305,0.737429264915889
umhlabuyalingana,0.10029772968645927,0.0,0.0,0.002140379885925525,0.2669931388090959,0.01351441895344723,0.0,0.0,0.0,5.872722451643265,6.3822116081235,7.506606693338072,0.14230264997703074,0.0,0.0,0.0,0.0,0.0,11.210889627186734,0.6776741804908312,0.005701275622064663,0.00853243774231416,0.005688540050768132,0.7503541639636778,0.0,0.6148335545032861,0.05911802306078288,0.6543184875263446,2.22920483355031,0.0,0.0,0.0,0.0,0.00428423657532747,0.0,0.019158749459517746,0.0,0.004273169916287787,0.0,0.0,0.13199540868053997,26.345897104936444,1.6305998302194433,0.0,0.13071108340980594,0.004974367414964258,0.0014271853387682926,0.01707053760680573,0.22638994917452876,1.5291582133838528,1.0800189623681482,0.04765465925375342,5.975484727645147,2.0039846481983195,0.0014241363864740822,0.0,0.006401499918981202,0.0014267786844151206,0.029878307958648286,0.0,0.0,0.0,0.0,0.0,0.0,1.391835612968958,1.1381610780989733,0.0,0.0,0.0,0.0,0.35483862328432486,0.7289913305724139
umhlathuze,0.24093937208588173,0.008505213067455704,0.0,0.025512811922571477,0.01985626852212032,0.45942334890016057,0.008500771796927846,0.30038717366494067,0.08217183789941122,5.07725957988864,2.087517487113129,7.608655926879383,0.536019607082768,0.0,0.0,13.219605486063443,0.9496180711761814,2.320623308953073,8.377857143354623,0.022677181535179516,0.0,0.019827935240709846,0.31729779335459846,1.3289963293657667,0.0,3.8180454494044245,0.1360062164253182,0.14748966247401257,1.9681022678758044,1.0236607423099522,0.0,0.0,0.0,0.0,0.0,1.0837466323615883,0.4737830371853146,0.07656504310232731,0.0,0.014187314404359507,0.19572197560921145,5.502226699543829,0.44826752236209144,0.0,0.028368432779846933,0.08220466829065293,0.008499613650828325,0.0056758594070876,0.7589003582294171,0.3969920170419757,3.287565552320056,0.3344192572180266,7.616778958101669,4.185447411772098,0.00567169745336344,0.002834775326135735,0.034034348451501814,0.014181888062801302,0.30901715805153024,0.0,0.0028332178748795103,0.0,0.005665173567393561,0.014162938470352705,0.0,1.6552277653824299,1.109120285023125,0.0028348728184677697,0.0,0.18713877056791725,0.014178318727573698,0.2068937485839082,0.5556104587570518
umlalazi,0.11662994563082904,0.03153872503406664,0.007882992937498964,0.023650404751549215,0.0,0.05516478288838008,0.011032634736682386,0.05820578309292733,0.1260358236932887,2.8426296405012876,2.572761112342608,10.619880882998796,0.9363993079299842,0.0,0.0,5.649017465044174,0.0,3.7684565636505925,14.5702417325422,0.00788284872506123,0.023610262653613344,0.02046791972828244,0.20787945239229558,0.9419020468411868,0.0,3.1218589624415447,0.047252747035201714,0.06937867562567913,0.4159625225208464,0.015762351156233555,0.0,0.0,0.0,0.0,0.0,0.0063064928068009025,0.1387965316616943,0.08353599643854415,0.0,0.0063093406110738505,0.007881762786972,10.505073296545579,0.0,0.0,0.001574538208085811,0.02364362877260956,0.3245395440466089,0.02680129412131418,1.0159405755668514,0.1606686218792215,3.760564052078177,0.6787922993177564,5.193478974418828,4.79552297399521,0.0,0.0,0.001577870226346966,0.011029398531356949,0.050428398288944895,0.0,0.0,0.0,0.0,0.0,0.0,3.7595505351462974,0.35954331818752594,0.0,0.0,0.04414525202308854,0.012607222632355123,0.38600827880906063,0.9139781045150009
umngeni,1.865618420880395,0.0,0.0,0.002278897164827127,0.0,0.05025303618977893,2.2548898304637235,2.2433405652068448,12.161677124826927,14.22985893442159,2.265956045700155,6.181601241697238,0.2602507024018711,0.0,0.0,0.20789145564064887,0.0,0.0,4.563141746698289,0.0,0.002279097494486599,0.0,0.009133345177022866,1.458566586987083,0.0,0.6027092983542696,0.3948307433134621,1.0953401810411563,2.348622395091729,0.11189066590923781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013700364085615365,0.0,0.0,0.0,17.078319207433346,0.0,0.0,0.02739102295974489,0.03424181997346439,0.006845227039839042,0.08676581579854192,0.12554041069651498,0.06848138421718683,0.17359900722041424,0.02513502734691202,1.3820873607630901,0.9113436158120033,0.009140358597428087,0.0,0.1553933395024515,0.020552765928247556,0.015980518399763968,0.0,0.006854354014276155,0.004570137690061696,0.20562577148183206,0.47294062978813783,0.0,0.004565546125375339,3.4994598921312794,0.0022839328610129964,0.0,0.17119478532371982,0.015980349341936526,0.14161433556181938,0.33557415998431955
umshwathi,1.478583971389181,0.0,0.0,0.02232932074472395,0.0,0.027917607502883163,0.042815426460786135,0.23285591487586554,1.068801796737001,7.541891207534548,1.9405070022202946,6.2217299337571985,0.18999882825797038,0.0,0.0,22.798064174994206,0.061394563627708044,0.02980545301398406,9.310577150311216,0.0,0.0018589006555597056,0.007449712956932662,0.027917154649488077,0.6741000312301324,0.0,1.104369485158304,0.11917655512317747,0.1413935511502709,0.7967823081493166,0.13035614996606282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029797640231214277,0.0,0.0,0.0,6.806173969190175,0.0,0.0,0.0,0.06521749829048112,0.14506336926402996,0.23077288971071097,0.5882139934318548,0.06700970509433668,1.8743081397946484,0.19735328707682015,1.4871697030719306,2.507179859680025,0.0018644260475488743,0.003724424690444615,0.05586587948790215,0.07821348282237534,0.037213394234473327,0.0,0.0037280572166374986,0.005593775411769816,0.014913586769620474,0.13051358385733441,0.0,0.6707068373742836,2.5577205932973173,0.0,0.001860831504239964,0.026059206192835516,0.001860897138676918,0.1601219431019148,0.32194183201337295
umsinga,0.05740010164104025,0.0,0.0,0.13419654525145314,0.0,0.01474579988302643,0.0,0.2777661327182812,1.0156596009183656,0.6150688112174417,0.11497604627683489,4.107592417255578,0.0,0.0,0.0,0.0,0.0,0.0,11.654071263453762,0.007375158553974423,1.2843436655775857,0.17113591761330613,0.7715451118144893,6.404452582695456,0.0,1.7981639422641795,0.09408882270922148,0.07645063629899548,0.4630799745834423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023586588524452383,0.0,0.0,0.0,17.441269407156867,0.0,0.0,0.0,0.2610603994635242,0.29502389192407363,0.004423673351666924,6.19964031318924,0.4572318899593042,1.282424637235578,0.970634424906033,3.8311570676751865,1.0143642414863208,0.0,0.0,0.005899781750896449,0.001476430651812796,0.03684551746890068,0.0,0.0,0.0,0.0,0.0,0.0,7.08914679999322,0.032370274083575894,0.0,0.0,0.0,0.0,1.1691385505700402,1.3711325424879994
umsobomvu,0.2725525281516715,0.0,0.0010081058998957706,0.01303071895838256,0.0,0.010551909475946775,0.07894964854484036,0.23210601105191023,0.45238271893926313,0.026641031958147952,0.0,0.019574261465530488,0.0,0.0,0.0,0.0,0.0,0.0,0.2678376027999312,0.0010018811212608584,0.19559215343692204,0.0,0.007555962820654105,0.3018291557198188,0.02309713528922171,0.00503170559366514,0.025670034076984576,0.19624893927371803,2.448561841879987,0.008550315074933673,0.0,0.0,10.122798492796132,1.3355574639318646,0.0,0.0,0.0,0.004516232321608927,0.0,0.0,0.0,2.2151389536747073,0.0,0.0,0.0005020361163027554,0.02204005744365736,0.422308086173035,0.0030194520432897548,1.1920053703370783,0.1437796846112333,0.00854328725696544,0.003017539873848796,0.07437718745188651,0.003514559001667094,0.0005016803490340966,0.0,0.009037934853420033,0.0005016149456016213,0.024556381170162435,0.0,0.0,0.0,0.0020165847882770227,0.0,0.0020133067082348023,0.0,0.0,0.0,0.0005017457936999786,0.01408389977104953,0.0005012513088388845,0.0075406824386007165,0.03919844334945721
