WardID,Exist,DNExist,People,Potholes,Trash,Cars,Buses,Motorbikes,Trucks,NuPhotos,PotholeRatio,PeopleRatio,TrashRatio,CarRatio,BusRatio,TruckRatio,MotorbikeRatio,NuRoads,RoadRatio,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo),Barren Land,Built-up,Cultivated,Forested Land,Forested land,Grassland,Mines & Quarries,Shrubland,Waterbodies,Wetlands,Artificial Waterbodies,Commercial,Consolidated,Extraction Sites,Fallow Lands & Old Fields,Herbaceous Wetlands,Industrial,Karoo & Fynbos Shubland,Natural Grassland,Natural Waterbodies,Natural Wooded Land,Permanent Crops,Planted Forest,Residential,Shrubs,Smallholdings,Surface Infrastructure,Temporary Crops,Transport,Unconsolidated,Urban Vegetation,Village,Waste & Resource Dumps,Woody Wetlands,Province,ANC,DA,MK,EFF,Remaining_Parties,Non Vote (Registered),Non Vote Percentage (Registered),Vote Percentage (Registered),ANC%,DA%,EFF%,MK%,Remaining%,PotholeLag,PeopleLag,TrashLag,CarLag,BusLag,TruckLag,MotorbikeLag,RoadLag,PotholeLagDifference,PeopleLagDifference,TrashLagDifference,CarLagDifference,BusLagDifference,TrucklagDifference,MotorbikeLagDifference,RoadLagDifffference,PeopleCarRatio
74201033,32,118,1,8,1,14,0,2,0,11,0.7272727272727273,0.09090909090909091,0.09090909090909091,1.2727272727272727,0.0,0.0,0.18181818181818182,150,0.21333333333333335,0.0,0.0,0.0,0.0,0.0,5.25753600860791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5050972707703414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7524112766960185,0.0,0.0,1.752576113327494,1.7525486340876841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7524112766960185,8.762660756023088,0.0,0.0,3.5050972707703414,0.0,0.0,0.0,0.0,0.0,0.0,5.25753600860791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5050972707703414,0.0,0.0,3.505124747415178,0.0,0.0,0.0,0.0,0.0,1.7524112766960185,0.0,0.0,0.0,0.0,Gauteng,2026,545,510,584,533,3116,42.371498504215396,57.62850149578461,48.261076703191996,12.982372558361124,13.91138637446403,12.148642210576464,12.696522153406384,0.3022222222222222,0.27777777777777773,0.09333333333333334,0.5822222222222222,0.0,0.013333333333333334,0.13333333333333333,0.4213600498836847,0.42505050505050507,-0.18686868686868682,-0.002424242424242426,0.6905050505050505,0.0,-0.013333333333333334,0.04848484848484849,-0.20802671655035135,0.07142857142857142
74201034,23,37,3,0,0,0,0,0,0,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,60,0.38333333333333336,0.0,0.0,0.0,0.0,0.0,8.085195259314164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6949101178628365,0.0,2.6951214494970794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47522682667408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.085195259314164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.390031567359916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,2059,637,435,518,276,2580,39.3352645220308,60.6647354779692,52.458598726114644,16.229299363057326,13.197452229299364,11.0828025477707,7.031847133757962,0.3890909090909091,0.12474747474747473,0.05696969696969697,0.7786868686868686,0.0,0.013333333333333334,0.1272727272727273,0.43696476964769654,-0.3890909090909091,0.3752525252525253,-0.05696969696969697,-0.7786868686868686,0.0,-0.013333333333333334,-0.1272727272727273,-0.05363143631436318,3.0
74201035,49,33,5,11,2,12,0,5,1,25,0.44,0.2,0.08,0.48,0.0,0.04,0.2,82,0.5975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1084401221579063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1084401221579063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1084401221579063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,1875,493,429,484,247,2550,41.70073589533933,58.29926410466067,53.146258503401356,13.973922902494332,13.718820861678005,12.15986394557823,7.001133786848072,0.15555555555555556,0.2388888888888889,0.06666666666666667,0.6166666666666667,0.0,0.0,0.06666666666666667,0.38883972468043265,0.28444444444444444,-0.03888888888888889,0.013333333333333336,-0.13666666666666671,0.0,0.04,0.13333333333333336,0.20872125092932342,0.4166666666666667
74201036,84,387,7,12,3,3,0,1,1,35,0.34285714285714286,0.2,0.08571428571428572,0.08571428571428572,0.0,0.02857142857142857,0.02857142857142857,471,0.17834394904458598,0.0,0.0,0.0,0.0,0.0,0.4550380293067894,0.0,0.0,0.0,0.22760474447631748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096167184465965,0.0,0.0,1.592768742436226,0.0,5.688525159277288,0.0,0.9100582402261315,0.22754399872672643,1.3654106519597964,0.4552202188724058,0.22750117780482726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.826299172924985,0.0,0.0,0.0,0.0,0.2275904426234346,0.0,0.0,1.3652284110115747,5.232787548703589,0.0,2.502669938708506,0.2275118785050682,3.641350825430349,0.0,2.0481249054288195,0.6827963576254819,0.0,0.0,2.502630678646654,0.0,0.22750117780429746,0.4550416029181959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100938998224265,0.6825427740092906,1.5928188536350092,19.795590794714293,8.418896140666371,0.0,4.323771928942282,6.826299172924985,0.0,0.0,0.0,1.820630870832202,0.0,0.4550380293067894,0.2275904426234346,0.0,8.418896140666371,1.820630870832202,0.22750117780482726,0.0,6.826299172924985,0.0,4.096167184465965,0.0,0.22760474447631748,14.335241454401814,0.0,3.185173459369147,0.0,0.0,0.0,1.3652284110115747,0.0,1.592636673831717,0.0,0.0,Gauteng,2429,862,467,707,350,3656,42.981424876557725,57.018575123442275,50.44652128764279,17.90238836967809,14.683281412253374,9.698857736240914,7.268951194184839,0.14666666666666667,0.2611111111111111,0.02666666666666667,0.3544444444444445,0.0,0.013333333333333334,0.06666666666666667,0.4936314363143632,0.1961904761904762,-0.061111111111111116,0.05904761904761904,-0.2687301587301588,0.0,0.015238095238095236,-0.0380952380952381,-0.3152874872697772,2.3333333333333335
74201037,29,51,1,6,0,5,1,0,0,14,0.42857142857142855,0.07142857142857142,0.0,0.35714285714285715,0.07142857142857142,0.0,0.0,80,0.3625,0.0,0.0,0.0,0.0,0.0,3.0102190176774823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.010266194458683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.020485212136165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0102190176774823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.010266194458683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,1902,600,372,450,372,2766,42.48195361695592,57.51804638304407,51.461038961038966,16.233766233766232,12.175324675324676,10.064935064935066,10.064935064935066,0.4158730158730159,0.09285714285714286,0.24523809523809526,0.2722222222222222,0.0,0.0,0.016666666666666666,0.31411876883792716,0.012698412698412653,-0.021428571428571436,-0.24523809523809526,0.08492063492063495,0.07142857142857142,0.0,-0.016666666666666666,0.048381231162072824,0.2
74201038,62,113,2,8,6,7,0,0,0,21,0.38095238095238093,0.09523809523809523,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,175,0.35428571428571426,0.0,0.0,0.0,0.0,0.0,3.5613365767336473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3741623954393933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.935498956422321,3.5613923630244395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1870811977155507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.309717131166,0.0,8.309865894036196,4.748306210611906,0.0,0.0,4.748306212350787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.677532024898536,0.0,0.0,2.3741623954393933,1.1870811977155507,0.0,0.0,0.0,9.49689131944676,0.0,3.5613365767336473,0.0,0.0,0.0,9.49689131944676,0.0,0.0,1.1870811977155507,0.0,2.3741623954393933,0.0,0.0,26.11619544816489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,1832,669,416,444,305,3359,47.52405206564799,52.47594793435201,49.97272231314784,18.248772504091654,12.111292962356792,11.347517730496454,8.319694489907256,0.5150793650793651,0.16825396825396824,0.15,0.2801587301587301,0.023809523809523808,0.0,0.07222222222222223,0.28817069081153585,-0.1341269841269842,-0.073015873015873,0.1357142857142857,0.05317460317460321,-0.023809523809523808,0.0,-0.07222222222222223,0.06611502347417841,0.2857142857142857
74201039,51,91,2,9,9,3,0,1,0,20,0.45,0.1,0.45,0.15,0.0,0.0,0.05,142,0.3591549295774648,0.0,0.0,0.0,0.0,0.0,2.073482791713051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0733528584344207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0735152826701784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0734827917033956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1469655834164465,0.0,0.0,0.0,2.0735152826701784,0.0,0.0,0.0,2.0733528584344207,0.0,2.073482791713051,0.0,0.0,0.0,2.0733528584344207,0.0,0.0,2.0735152826701784,0.0,0.0,0.0,0.0,2.0734827917033956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,2175,510,452,446,232,2737,41.350657198972655,58.64934280102735,57.01179554390564,13.368283093053734,11.690694626474443,11.847968545216252,6.081258191349934,0.5365079365079365,0.05555555555555555,0.09523809523809523,0.6301587301587301,0.023809523809523808,0.0,0.06666666666666667,0.3206895777178796,-0.08650793650793648,0.04444444444444445,0.3547619047619048,-0.4801587301587301,-0.023809523809523808,0.0,-0.016666666666666663,0.03846535185958522,0.6666666666666666
74201040,18,108,2,4,0,2,0,1,0,6,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,126,0.14285714285714285,1.6653677513277996,0.0,0.0,0.0,0.0,4.996051121073877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3307615788801623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3306572984080987,1.665419896458375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326734493273756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661444948633179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.657496069707056,0.0,0.0,3.3307615788801623,8.326734493273756,0.0,0.0,1.6653677513277996,4.996077194866474,1.6653677513277996,4.996051121073877,0.0,0.0,0.0,4.996077194866474,0.0,0.0,8.326734493273756,0.0,3.3307615788801623,0.0,0.0,6.661444948633179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,1892,632,371,438,319,2796,43.02200338513617,56.97799661486383,51.80722891566265,17.305585980284775,11.9934282584885,10.15881708652793,8.734939759036145,0.3411621058679882,0.11621058679882211,0.14652014652014653,0.2212166918049271,0.0392156862745098,0.0,0.0392156862745098,0.3731616252370969,0.32550456079867846,0.2171227465345112,-0.14652014652014653,0.11211664152840622,-0.0392156862745098,0.0,0.12745098039215685,-0.23030448237995405,1.0
74201041,48,60,3,7,0,3,2,2,0,17,0.4117647058823529,0.17647058823529413,0.0,0.17647058823529413,0.11764705882352941,0.0,0.11764705882352941,108,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0273047162419395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0090177328379384,0.0,0.0,0.0,0.0,2.009017732833261,0.0,10.045340181913138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0273047162419395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0090177328379384,2.009017732833261,0.0,0.0,Gauteng,2173,824,690,540,381,2439,34.42484121383204,65.57515878616796,47.15711805555556,17.881944444444446,11.71875,14.973958333333334,8.268229166666668,0.42518518518518517,0.25407407407407406,0.10074074074074074,0.24296296296296296,0.025185185185185185,0.006666666666666667,0.12444444444444443,0.4000070808992742,-0.013420479302832244,-0.07760348583877993,-0.10074074074074074,-0.06649237472766883,0.09246187363834422,-0.006666666666666667,-0.006797385620915017,0.044437363545170194,1.0
74201042,13,40,0,4,0,6,0,1,0,5,0.8,0.0,0.0,1.2,0.0,0.0,0.2,53,0.24528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7480101658496965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2493432444090578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24924542590519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2494019576021906,13.742169160434116,1.2492649859322902,9.994139454815901,7.495902934768526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2494019576021906,32.48147653595083,0.0,0.0,3.7480101658496965,1.24924542590519,0.0,0.0,0.0,1.2493432444090578,0.0,0.0,0.0,0.0,0.0,1.2493432444090578,0.0,0.0,1.24924542590519,0.0,3.7480101658496965,0.0,0.0,32.48147653595083,0.0,0.0,0.0,0.0,0.0,1.2494019576021906,0.0,0.0,0.0,0.0,Gauteng,1387,641,392,248,354,3441,52.61467889908257,47.38532110091743,45.89675711449372,21.211118464592985,8.206485771012574,12.971542025148908,11.71409662475182,0.5451522951522952,0.06853281853281852,0.09523809523809523,0.41141141141141135,0.0,0.0,0.009009009009009009,0.34397310855142177,0.2548477048477048,-0.06853281853281852,-0.09523809523809523,0.7885885885885886,0.0,0.0,0.190990990990991,-0.09869008968349724,0.16666666666666666
74201043,43,108,3,1,3,2,0,1,0,17,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.0,0.058823529411764705,151,0.2847682119205298,0.0,0.0,0.0,0.0,0.0,3.016674201636034,0.0,0.0,0.0,0.6034254999234335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6032460983208482,0.0,0.0,1.2065110650240276,0.0,1.8098232115780162,0.0,0.0,1.206558245761789,0.6032555325141207,0.6032366650185939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.826421874802719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.636575349721404,0.6032932781672965,4.826799437963825,2.413097645350002,0.0,0.0,1.2066243162050891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.70306422904365,4.222892522363833,0.0,1.2066715982442817,4.826421874802719,0.0,0.0,0.0,1.2064921975327145,0.0,3.016674201636034,0.0,0.0,4.222892522363833,1.2064921975327145,0.0,0.0,4.826421874802719,0.0,0.6032460983208482,0.0,0.6034254999234335,15.686390027407617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,2132,596,729,524,331,2674,37.93984108967083,62.060158910329164,49.44341372912802,13.821892393320963,12.152133580705009,16.90630797773655,7.676252319109462,0.5141720668036457,0.22635793688425268,0.09161793372319688,0.38314630419893575,0.018518518518518517,0.0,0.06456456456456457,0.38927189769295034,-0.45534853739188097,-0.04988734864895855,0.08485265451209725,-0.26549924537540637,-0.018518518518518517,0.0,-0.0057410351527998615,-0.10450368577242053,1.5
74201044,35,43,1,31,0,21,0,1,0,37,0.8378378378378378,0.02702702702702703,0.0,0.5675675675675675,0.0,0.0,0.02702702702702703,78,0.44871794871794873,0.0,0.0,0.0,0.0,0.0,0.9389740363145531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388417705987825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.877830476828361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7558079432339073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38903485609914,0.0,6.572597751868251,8.450310643941238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.350917288223183,0.0,0.0,0.9388417705987825,3.7558079432339073,0.0,0.0,0.0,1.877830476828361,0.0,0.9389740363145531,0.0,0.0,0.0,1.877830476828361,0.0,0.0,3.7558079432339073,0.0,0.9388417705987825,0.0,0.0,24.411943251908628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gauteng,2011,664,510,380,255,3170,45.0412048877522,54.95879511224779,52.64397905759163,17.382198952879584,9.947643979057592,13.350785340314136,6.675392670157068,0.4159041394335512,0.18845315904139434,0.1328976034858388,0.45773420479302834,0.018518518518518517,0.0,0.14183006535947715,0.29858850550091337,0.42193369840428663,-0.1614261320143673,-0.1328976034858388,0.1098333627745392,-0.018518518518518517,0.0,-0.11480303833245012,0.15012944321703536,0.047619047619047616
74201045,285,106,47,6,10,32,0,1,0,155,0.03870967741935484,0.3032258064516129,0.06451612903225806,0.2064516129032258,0.0,0.0,0.0064516129032258064,391,0.7289002557544757,0.25139885075156576,0.0,0.0,0.0,0.0,0.31431864944459503,0.0,1.3197875431502182,14.080172147931163,1.3198902401788415,0.0,0.12572805625045946,0.06286352437784658,0.0,0.0,0.0,0.0,0.0,3.771132625542963,0.0,0.0,0.0,0.0,0.6913911809786195,0.0,0.1256855963085311,0.1256678555811072,1.1313876783266505,0.8801842894612459,0.5028954340388769,0.06286648863459617,0.0,0.0,0.0,0.0,0.0,0.0,1.3196712355819564,0.0,0.0,0.0,6.474794592331758,0.0,0.0,0.0,0.0,0.12573495836461412,0.0,0.0,1.319964244723973,2.3889208247074367,0.12575967630139673,6.286219646794727,1.068804530730269,0.0,0.0,0.0,0.0,0.06283688365140469,0.0,0.8801506493233745,0.12571420995441884,8.549095649783537,4.6520406224580215,0.0,0.0,0.943056669474004,0.0,0.0,0.12575868682140579,0.0,0.25141262669069997,1.1942639140920277,1.4456992030885871,26.528192004792192,16.405567848327486,0.0,6.159807591446268,6.474794592331758,1.3825377242165526,0.0,0.25139885075156576,2.0115719677878965,0.25139885075156576,0.31431864944459503,0.12573495836461412,1.3196712355819564,0.9427446328682578,2.0115719677878965,0.5028954340388769,0.0,6.474794592331758,0.0,3.8968606817934224,0.06286352437784658,2.2629469096528454,9.86970467853383,0.0,14.207001131519352,0.0,15.399959691081381,0.06283688365140469,1.319964244723973,0.12575868682140579,1.4456765407827277,0.06286648863459617,0.0,Gauteng,1141,4201,258,389,929,2826,28.889797587405436,71.11020241259456,16.493206128939,60.72564324949408,5.6230124313385375,3.7294015611448397,13.428736629083552,0.1889184659370995,0.23436853002070393,0.10714778665089224,0.20859706201321107,0.004830917874396135,0.009523809523809523,0.027960169575076407,0.41182184395164173,-0.15020878851774466,0.06885727643090897,-0.042631657618634175,-0.0021454491099852646,-0.004830917874396135,-0.009523809523809523,-0.0215085566718506,0.31707841180283397,1.46875
74801001,34,12,3,14,0,4,0,2,1,25,0.56,0.12,0.0,0.16,0.0,0.04,0.08,46,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.606700149303107,0.0,0.0,0.9508961786115162,0.0,0.9508961786137302,0.0,0.0,0.0,0.9507935297695814,1.9016310435780808,1.9016750331612389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.458992721990164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55766960413148,0.0,0.0,0.0,0.0,0.0,0.0,0.950778871197486,0.0,2.852453904358725,10.459461961356725,0.0,7.606700149303107,10.458992721990164,0.0,0.0,0.0,2.852424573347662,0.0,0.0,0.0,0.0,1.9017923572252464,2.852424573347662,1.9016750331612389,0.0,10.458992721990164,0.0,7.606700149303107,0.0,0.0,0.0,0.0,0.0,0.0,8.55766960413148,0.0,0.0,0.0,0.950778871197486,0.0,0.0,Gauteng,1524,113,219,358,155,1412,37.04092339979014,62.95907660020986,64.33094132545378,4.769945124525116,15.111861544955676,9.244406922752216,6.542845082313212,0.3449645091011315,0.10373181530676785,0.353749385058683,0.38748330873568065,0.0,0.056644880174291944,0.10454002389486261,0.6226709263049303,0.21503549089886853,0.016268184693232143,-0.353749385058683,-0.22748330873568065,0.0,-0.016644880174291943,-0.02454002389486261,0.11645950847767839,0.75
74801002,58,9,6,18,2,10,0,8,0,31,0.5806451612903226,0.1935483870967742,0.06451612903225806,0.3225806451612903,0.0,0.0,0.25806451612903225,67,0.8656716417910447,0.0,1.1359978339082453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.407853242255588,0.0,0.0,0.0,0.0,1.1359277050079375,0.0,3.4077130043488726,0.0,0.0,3.4077831166730888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1359101769277484,0.0,3.407800644758568,0.0,0.0,0.0,1.1359627661406904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358926504960203,0.0,0.0,6.815566238323027,4.54364070935681,0.0,3.407853242255588,0.0,0.0,0.0,1.1359978339082453,3.4077831166730888,1.1359978339082453,0.0,0.0,0.0,4.54364070935681,3.4077831166730888,0.0,0.0,0.0,0.0,3.407853242255588,0.0,0.0,5.679673587827007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1358926504960203,0.0,0.0,Gauteng,1451,144,288,265,198,1952,45.09124509124509,54.90875490875491,61.849957374254046,6.138107416879795,11.295822676896845,12.27621483375959,8.439897698209718,0.6325869702719799,0.13297912713472484,0.3782416192283365,0.22158127767235927,0.0,0.03294117647058823,0.06967741935483872,0.6076203833567088,-0.051941808981657234,0.06056925996204934,-0.3137254901960784,0.10099936748893104,0.0,-0.03294117647058823,0.18838709677419352,0.25805125843433596,0.6
